manga_id,title_romaji,title_english,title_native,format,popularity,average_score,start_date,end_date,status,chapters,volumes
40892,Full Metal Panic!,Full Metal Panic!,フルメタル・パニック!,NOVEL,2268,77,1998-09-09,2011-08-20,FINISHED,72.0,12.0
41054,Billy Bat,Billy Bat,ビリーバット,MANGA,34038,85,2008-10-16,2016-08-18,FINISHED,165.0,20.0
41243,Kono Sekai no Katasumi ni,In This Corner of the World,この世界の片隅に,MANGA,4146,78,2007-01-23,2009-01-20,FINISHED,48.0,3.0
41327,One Outs,Not Recorded,ワンナウツ,MANGA,11224,83,1998-06-18,2009-02-19,FINISHED,176.0,20.0
41425,Grappler Baki,Baki the Grappler,グラップラー刃牙,MANGA,12594,77,1991-10-10,1999-06-24,FINISHED,372.0,42.0
41514,Otoyomegatari,A Bride's Story,乙嫁語り,MANGA,27450,85,2008-10-14,,RELEASING,0.0,0.0
41593,Yuru Yuri,Yuru Yuri,ゆるゆり,MANGA,5618,80,2008-06-18,,RELEASING,0.0,0.0
41652,Kuroko no Basket,Kuroko's Basketball,黒子のバスケ,MANGA,16198,77,2008-12-08,2014-09-01,FINISHED,276.0,30.0
41734,Watashitachi no Shiawase na Jikan,Not Recorded,私たちの幸せな時間,MANGA,29121,80,2008-03-28,2008-08-22,FINISHED,8.0,1.0
42471,Daichouhen Doraemon,Doraemon's Long Tales,大長編ドラえもん,MANGA,998,77,1980-01-01,2004-03-01,FINISHED,126.0,24.0
42713,Red,Not Recorded,RED,MANGA,2876,77,1998-11-04,2005-10-31,FINISHED,151.0,19.0
42854,Toaru Majutsu no Index,A Certain Magical Index,とある魔術の禁書目録,NOVEL,10320,82,2004-04-10,2010-10-10,FINISHED,132.0,22.0
42917,Shaman King Kanzenban,Shaman King,シャーマンキング 完全版,MANGA,6436,77,2008-03-04,2009-04-03,FINISHED,312.0,27.0
43245,Chihayafuru,Chihayafuru,ちはやふる,MANGA,21036,86,2007-12-28,2022-08-01,FINISHED,248.0,50.0
43271,Saraiya Goyou,House of Five Leaves,さらい屋五葉,MANGA,4552,80,2005-11-25,2010-07-24,FINISHED,59.0,8.0
43290,Ningen Shikkaku,No Longer Human,人間失格,MANGA,15160,77,2009-02-06,2011-04-21,FINISHED,12.0,3.0
43419,Gekiga Hyouryuu,A Drifting Life,劇画漂流,MANGA,3539,78,1995-03-21,2006-12-28,FINISHED,48.0,2.0
43702,Tonari no Kaibutsu-kun,My Little Monster,となりの怪物くん,MANGA,28891,78,2008-08-23,2013-11-22,FINISHED,69.0,13.0
43897,GIANT KILLING,Giant Killing,GIANT KILLING,MANGA,5032,79,2007-01-11,,RELEASING,0.0,0.0
43949,Medaka Box,Not Recorded,めだかボックス,MANGA,22643,77,2009-05-11,2013-04-27,FINISHED,194.0,22.0
44236,LOVE SO LIFE,Not Recorded,LOVE SO LIFE,MANGA,10629,80,2008-04-15,2015-07-18,FINISHED,111.0,17.0
44483,Uchuu Kyoudai,Space Brothers,宇宙兄弟,MANGA,12996,86,2007-12-06,,RELEASING,0.0,46.0
44531,GTO: SHONAN 14 DAYS,GTO: 14 Days in Shonan,GTO SHONAN 14DAYS,MANGA,5230,79,2009-06-10,2011-09-14,FINISHED,77.0,9.0
44568,Clover,Not Recorded,クローバー,MANGA,5222,80,2007-04-05,2015-10-15,FINISHED,401.0,43.0
44720,Honto Yajuu,Like The Beast,ほんと野獣,MANGA,4359,80,2007-05-07,,RELEASING,0.0,0.0
44721,D-Frag!,D-Frag!,ディーふらぐ!,MANGA,9213,78,2008-07-27,,RELEASING,0.0,0.0
44790,Magi,Magi: The Labyrinth of Magic,マギ,MANGA,45816,81,2009-06-03,2017-10-18,FINISHED,369.0,37.0
44893,Bakemonogatari,Bakemonogatari: Monster Tale,化物語,NOVEL,18144,87,2006-11-01,2006-12-04,FINISHED,41.0,2.0
45104,Kingdom Hearts: 358/2 Days,Kingdom Hearts 358/2 Days,キングダム ハーツ スリーファイブエイト デイズオーバーツー,MANGA,2579,77,2009-05-30,2012-08-11,FINISHED,35.0,5.0
45306,Takemitsu Zamurai,Not Recorded,竹光侍,MANGA,7578,83,2006-08-06,2010-03-15,FINISHED,84.0,8.0
45547,Kiichi VS,Kiichi VS,キーチVS,MANGA,3206,84,2007-07-27,2013-06-28,FINISHED,111.0,11.0
45805,Tasogare Otome x Amnesia,Dusk Maiden of Amnesia,黄昏乙女×アムネジア,MANGA,13970,79,2008-04-22,2013-09-21,FINISHED,54.0,10.0
46081,Umineko no Naku Koro ni Episode 3: Banquet of the Golden Witch,Umineko When They Cry Episode 3: Banquet of the Golden Witch,うみねこのなく頃に - Episode 3: Banquet of the Golden Witch,MANGA,7896,82,2009-09-19,2011-06-22,FINISHED,22.0,5.0
46144,Umineko no Naku Koro ni Episode 4: Alliance of the Golden Witch,Umineko When They Cry Episode 4: Alliance of the Golden Witch,うみねこのなく頃に - Episode 4: Alliance of the Golden Witch,MANGA,7269,82,2009-10-01,2012-02-02,FINISHED,29.0,6.0
46276,J no Subete,Not Recorded,Jの総て,MANGA,3356,77,2004-07-06,2006-03-31,FINISHED,16.0,3.0
46659,Tobaku Datenroku Kaiji: Kazuya-hen,Not Recorded,賭博堕天録カイジ 和也編,MANGA,4191,79,2009-06-01,2012-02-13,FINISHED,100.0,10.0
46668,Doubutsu no Kuni,Animal Land,どうぶつの国,MANGA,2461,77,2009-09-09,2014-02-08,FINISHED,56.0,14.0
46765,Kingdom,Kingdom,キングダム,MANGA,68191,89,2006-01-26,,RELEASING,0.0,0.0
46816,Durarara!!,Durarara!!,デュラララ!!,NOVEL,6406,81,2004-04-10,2014-01-10,FINISHED,89.0,13.0
46922,Gakuen Babysitters,Not Recorded,学園ベビーシッターズ,MANGA,7422,81,2009-09-24,,RELEASING,0.0,0.0
47051,Barakamon,Barakamon,ばらかもん,MANGA,15110,83,2008-02-22,2023-09-12,FINISHED,146.0,19.0
47462,Dousei Jidai,Not Recorded,同棲時代,MANGA,2556,78,1972-03-02,1973-11-08,FINISHED,80.0,6.0
47465,Omoide Emanon,Memories of Emanon,おもいでエマノン,MANGA,31866,78,2006-09-19,2008-01-19,FINISHED,9.0,1.0
47552,Non Non Biyori,Non Non Biyori,のんのんびより,MANGA,4864,80,2009-09-26,2021-02-27,FINISHED,126.0,16.0
47904,Kuragehime,Princess Jellyfish,海月姫,MANGA,15383,79,2008-10-25,2017-08-25,FINISHED,94.0,17.0
47910,Yomawari Sensei,Not Recorded,夜回り先生,MANGA,8239,81,2004-09-25,2008-12-25,FINISHED,45.0,9.0
48074,Getter Robo Saga,Not Recorded,ゲッターロボサーガ,MANGA,1382,79,2002-02-19,2007-08-20,FINISHED,73.0,9.0
48161,Katanagatari,KATANAGATARI,刀語,NOVEL,3305,81,2007-01-09,2007-12-04,FINISHED,79.0,12.0
48200,Sotsugyousei,Classmates,卒業生,MANGA,9767,83,2007-10-01,2009-08-01,FINISHED,16.0,2.0
48570,Ultra Heaven,Ultra Heaven,ウルトラヘヴン,MANGA,9878,78,2001-06-12,2009-10-10,FINISHED,25.0,3.0
49266,Ameiro Paradox,Candy Color Paradox,飴色パラドックス,MANGA,3439,77,2009-12-14,,RELEASING,0.0,0.0
49594,Hana wa Saku ka,Does The Flower Blossom?,花は咲くか,MANGA,1804,77,2006-08-22,2015-09-12,FINISHED,35.0,5.0
50006,Fate/strange Fake,Not Recorded,Fate/strange Fake,NOVEL,3923,83,2015-01-10,,RELEASING,0.0,10.0
50242,Binbougami ga!,Good Luck Girl!,貧乏神が!,MANGA,5161,78,2008-06-04,2013-07-04,FINISHED,82.0,16.0
51054,Touhou Ibarakasen: Wild and Horned Hermit,Not Recorded,東方茨歌仙 ～ Wild and Horned Hermit,MANGA,2679,78,2010-07-24,2019-06-14,FINISHED,61.0,10.0
51277,Rutta to Kodama,Not Recorded,るったとこだま,MANGA,2645,77,2010-08-01,2012-09-01,FINISHED,21.0,3.0
51467,Hoshi Mamoru Inu,Stargazing Dog,星守る犬,MANGA,9326,79,2008-07-22,2009-01-20,FINISHED,4.0,1.0
51479,Sword Art Online,Sword Art Online,ソードアート・オンライン,NOVEL,14376,77,2009-04-10,,RELEASING,0.0,0.0
51498,Umineko no Naku Koro ni Chiru Episode 5: End of the Golden Witch,Umineko When They Cry Episode 5: End of the Golden Witch,うみねこのなく頃に散 - Episode 5: End of the Golden Witch,MANGA,7219,84,2010-10-22,2012-11-22,FINISHED,27.0,6.0
51499,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,Umineko When They Cry Episode 6: Dawn of the Golden Witch,うみねこのなく頃に散 - Episode 6: Dawn of the Golden Witch,MANGA,6620,84,2010-11-18,2012-11-17,FINISHED,26.0,6.0
51525,Akatsuki no Yona,Yona of the Dawn,暁のヨナ,MANGA,49151,87,2009-08-05,2025-12-19,RELEASING,0.0,0.0
52044,Iris Zero,Iris Zero,アイリス・ゼロ,MANGA,8476,77,2009-04-27,,RELEASING,0.0,0.0
52651,The Breaker: New Waves,THE BREAKER - NEW WAVES,브레이커NW,MANGA,21245,81,2010-10-08,2015-05-08,FINISHED,203.0,20.0
53390,Shingeki no Kyojin,Attack on Titan,進撃の巨人,MANGA,215014,84,2009-09-09,2021-04-09,FINISHED,141.0,34.0
53571,Sunny,Sunny,Sunny,MANGA,12805,82,2010-12-25,2015-07-27,FINISHED,37.0,6.0
53627,Yowamushi Pedal,Yowamushi Pedal,弱虫ペダル,MANGA,5122,78,2008-02-07,,RELEASING,0.0,0.0
53751,Nekomonogatari: Shiro,Nekomonogatari: Cat Tale (White),猫物語（白）,NOVEL,7744,88,2010-10-27,2010-10-27,FINISHED,40.0,1.0
53900,Umineko no Naku Koro ni Chiru Episode 7: Requiem of the Golden Witch,Umineko When They Cry Episode 7: Requiem of the Golden Witch,うみねこのなく頃に散 - Episode 7: Requiem of the Golden Witch,MANGA,6812,87,2011-04-12,2015-03-12,FINISHED,48.0,9.0
53947,Kara no Kyoukai: The Garden of Sinners,Not Recorded,空の境界 the Garden of sinners,MANGA,2452,77,2010-11-01,,RELEASING,0.0,0.0
54294,Ao Haru Ride,Ao Haru Ride,アオハライド,MANGA,56487,78,2011-01-13,2015-02-13,FINISHED,53.0,13.0
54308,NO.6,No. 6,NO.6 [ナンバーシックス],MANGA,14278,79,2011-01-28,2013-11-28,FINISHED,35.0,9.0
54380,Kokoro Connect,Kokoro Connect,ココロコネクト,NOVEL,3441,78,2010-01-30,2013-09-30,FINISHED,91.0,11.0
54457,Mahou Shoujo Madoka☆Magica,Puella Magi Madoka Magica,魔法少女まどか☆マギカ,MANGA,11600,78,2011-02-12,2011-05-30,FINISHED,12.0,3.0
54464,Kyoukaisenjou no Horizon,Not Recorded,境界線上のホライゾン,NOVEL,1965,77,2008-09-10,2018-12-07,FINISHED,872.0,29.0
54692,Noragami,Noragami: Stray God,ノラガミ,MANGA,58140,82,2010-12-23,2024-01-06,FINISHED,109.0,27.0
54705,Aku no Hana,The Flowers of Evil,惡の華,MANGA,65795,81,2009-09-09,2014-05-09,FINISHED,58.0,11.0
54801,Ohana Holoholo,Not Recorded,オハナホロホロ,MANGA,3834,78,2008-10-01,2013-12-07,FINISHED,42.0,6.0
54875,Shinyaku Toaru Majutsu no Index,A Certain Magical Index NT,新約とある魔術の禁書目録,NOVEL,4760,86,2011-03-11,2019-07-10,FINISHED,183.0,23.0
54903,GANGSTA.,GANGSTA.,GANGSTA.,MANGA,17729,78,2011-01-21,,RELEASING,0.0,0.0
55096,Gin no Saji,Silver Spoon,銀の匙,MANGA,14266,82,2011-03-30,2019-11-27,FINISHED,131.0,15.0
55245,Zoku Hoshi Mamoru Inu,Star Protector Dog,続・星守る犬,MANGA,3594,78,2009-07-21,2009-11-03,FINISHED,4.0,1.0
55250,The Voynich Hotel,The Voynich Hotel,ヴォイニッチホテル,MANGA,14778,78,2006-10-17,2015-03-17,FINISHED,68.0,3.0
55409,High School DxD,High School DxD,ハイスクールD×D,NOVEL,9625,78,2008-09-20,2018-03-20,FINISHED,252.0,25.0
55515,JoJo no Kimyou na Bouken: JoJolion,Not Recorded,ジョジョの奇妙な冒険 ジョジョリオン,MANGA,55917,84,2011-05-19,2021-08-19,FINISHED,110.0,27.0
56144,Danshi Koukousei no Nichijou,The Daily Lives of High School Boys,男子高校生の日常,MANGA,9254,80,2009-05-21,2012-09-27,FINISHED,138.0,7.0
56441,"Maoyuu Maou Yuusha: 'Kono Watashi no Mono Tonare, Yuusha yo' 'Kotowaru!'","MAOYU: Archenemy and Hero ""Be Mine, Hero!"" ""I Refuse!""",まおゆう魔王勇者「この我のものとなれ、勇者よ」「断る!」,MANGA,5346,77,2011-04-26,2016-04-26,FINISHED,59.0,18.0
56704,Shouwa Genroku Rakugo Shinjuu,Descending Stories: Showa Genroku Rakugo Shinju,昭和元禄落語心中,MANGA,5098,82,2010-03-25,2016-06-07,FINISHED,32.0,10.0
56736,Taiyou no Ie,House of the Sun,たいようのいえ,MANGA,23594,79,2010-04-24,2015-03-24,FINISHED,70.0,13.0
56769,Bokura wa Minna Kawaisou,The Kawai Complex Guide to Manors and Hostel Behavior,僕らはみんな河合荘,MANGA,12801,78,2010-04-30,2017-12-28,FINISHED,94.0,11.0
57231,Hirunaka no Ryuusei,Daytime Shooting Star,ひるなかの流星,MANGA,21991,77,2011-05-20,2014-11-05,FINISHED,86.0,12.0
58393,Sakamichi no Apollon,Not Recorded,坂道のアポロン,MANGA,9146,82,2007-09-28,2012-01-28,FINISHED,53.0,9.0
58449,Saezuru Tori wa Habatakanai,Twittering Birds Never Fly,囀る鳥は羽ばたかない,MANGA,6634,81,2011-08-01,,RELEASING,0.0,0.0
59211,Gekkan Shoujo Nozaki-kun,Monthly Girls' Nozaki-kun,月刊少女野崎くん,MANGA,24537,82,2011-08-25,,RELEASING,0.0,0.0
60079,Annarasumanara,Sound of Magic,안나라수마나라,MANGA,20135,79,2010-07-28,2010-12-31,FINISHED,28.0,3.0
60315,Last Game,Last Game,ラストゲーム,MANGA,23423,79,2011-08-24,2016-06-24,FINISHED,66.0,11.0
60779,Tetsugaku Letra,Not Recorded,鉄楽レトラ,MANGA,6764,77,2011-04-12,2014-12-12,FINISHED,27.0,6.0
63031,Imawa no Kuni no Alice,Alice in Borderland,今際の国のアリス,MANGA,37582,82,2010-11-25,2016-03-02,FINISHED,87.0,18.0
63297,Ao Haru Ride,Blue Spring Ride,アオハライド,NOVEL,4670,78,2011-12-27,2015-06-02,FINISHED,20.0,6.0
63327,Tokyo Ghoul,Tokyo Ghoul,東京喰種 トーキョーグール,MANGA,176635,84,2011-09-22,2014-09-18,FINISHED,144.0,14.0
64053,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch,Umineko When They Cry Episode 8: Twilight of the Golden Witch,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,MANGA,10274,91,2012-01-21,2015-06-22,FINISHED,42.0,9.0
64127,Mahouka Koukou no Rettousei,The Irregular at Magic High School,魔法科高校の劣等生,NOVEL,7575,77,2011-07-10,2020-09-10,FINISHED,243.0,32.0
65003,Yamada-kun to 7-nin no Majo,Yamada-kun and the Seven Witches,山田くんと7人の魔女,MANGA,31793,77,2012-02-22,2017-02-22,FINISHED,246.0,28.0
65243,Haikyuu!!,Haikyu!!,ハイキュー！！,MANGA,95411,89,2012-02-20,2020-07-20,FINISHED,404.0,45.0
65513,Hyouka,Not Recorded,氷菓,NOVEL,5529,83,2001-10-31,2001-10-31,FINISHED,9.0,1.0
65573,orange,orange,orange [オレンジ],MANGA,36370,79,2012-03-13,2022-04-12,FINISHED,39.0,7.0
65733,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Not Recorded,あの日見た花の名前を僕達はまだ知らない。,MANGA,4658,78,2012-04-04,2013-04-04,FINISHED,13.0,3.0
66131,Fate/kaleid liner Prisma☆Illya 3rei!!,Fate/kaleid liner Prisma ☆ Illya Drei 3!!,Fate/kaleid liner プリズマ☆イリヤ ドライ！！,MANGA,4125,81,2012-05-26,,RELEASING,0.0,0.0
66413,Hinamatsuri,Hinamatsuri,ヒナまつり,MANGA,22419,84,2010-06-15,2020-07-15,FINISHED,132.0,19.0
66903,Sasurai Emanon,Emanon Wanderer,さすらいエマノン,MANGA,10732,77,2012-04-03,2017-12-19,CANCELLED,37.0,3.0
66933,Ore Monogatari!!,My Love Story!!,俺物語!!,MANGA,10629,79,2011-11-01,2024-04-24,FINISHED,56.0,14.0
67523,Date A Live,Date A Live,デート・ア・ライブ,NOVEL,7164,80,2011-03-19,2020-03-19,FINISHED,146.0,22.0
67707,Shigatsu wa Kimi no Uso,Your Lie in April,四月は君の嘘,MANGA,20833,82,2011-04-06,2015-02-06,FINISHED,44.0,11.0
67755,Saiki Kusuo no Ψ-nan,Not Recorded,斉木楠雄のΨ難,MANGA,15334,82,2012-05-14,2018-07-26,FINISHED,290.0,26.0
68071,Spirit Circle,Spirit Circle,スピリットサークル,MANGA,18601,83,2012-05-30,2016-03-30,FINISHED,46.0,6.0
68105,Kase-san Series,Kase-san and...,加瀬さんシリーズ,MANGA,17279,79,2010-08-25,2017-03-23,FINISHED,25.0,5.0
69291,Nijiiro Days,Rainbow Days,虹色デイズ,MANGA,11767,77,2011-12-01,2018-05-11,FINISHED,80.0,16.0
69325,Boku dake ga Inai Machi,Erased,僕だけがいない街,MANGA,27403,80,2012-06-04,2016-11-04,FINISHED,49.0,9.0
69859,Steins;Gate Chouyoku no Divergence: Reverse,Not Recorded,STEINS;GATE 蝶翼のダイバージェンス：Reverse,NOVEL,1513,78,2011-01-07,,FINISHED,0.0,1.0
69883,Ansatsu Kyoushitsu,Assassination Classroom,暗殺教室,MANGA,51122,81,2012-07-02,2016-04-25,FINISHED,188.0,21.0
70099,Chuunibyou demo Koi ga Shitai!,Not Recorded,中二病でも恋がしたい!,NOVEL,3000,77,2011-05-15,2017-12-22,FINISHED,51.0,4.0
70171,Yahari Ore no Seishun Love Come wa Machigatteiru.,"My Youth Romantic Comedy Is Wrong, As I Expected",やはり俺の青春ラブコメはまちがっている。,NOVEL,19347,85,2011-03-23,2021-04-20,FINISHED,168.0,18.0
70761,Ookami Kodomo no Ame to Yuki,Wolf Children: Ame & Yuki,おおかみこどもの雨と雪,MANGA,6108,80,2012-04-04,2013-08-03,FINISHED,16.0,3.0
71629,Hyouka,Hyouka,氷菓,MANGA,7286,79,2012-01-26,,RELEASING,0.0,0.0
71769,pink,Pink,pink,MANGA,6874,77,1989-02-01,1989-09-28,FINISHED,20.0,1.0
71865,Hajishirazu no Purple Haze: JoJo no Kimyou na Bouken,JoJo's Bizarre Adventure: Purple Smoke Distortion,恥知らずのパープルヘイズ―ジョジョの奇妙な冒険より―,NOVEL,5893,78,2011-09-16,2011-09-16,FINISHED,9.0,1.0
72001,Chang Ge Xing,Not Recorded,長歌行,MANGA,8994,81,2011-02-01,,RELEASING,0.0,0.0
72451,Horimiya,Horimiya,ホリミヤ,MANGA,114996,82,2011-10-18,2023-07-18,FINISHED,152.0,17.0
72867,Kagerou Daze,Kagerou Daze,カゲロウデイズ,NOVEL,3862,80,2012-05-30,2017-12-09,FINISHED,81.0,8.0
73915,Feng Shen Ji II,Not Recorded,封神紀Ⅱ,MANGA,3335,78,2011-01-01,2012-01-01,FINISHED,64.0,0.0
73921,Sword Art Online: Progressive,Sword Art Online Progressive,ソードアート・オンライン プログレッシブ,NOVEL,6131,81,2012-10-10,,RELEASING,0.0,0.0
74227,Tsukimonogatari,Tsukimonogatari: Possession Tale,憑物語,NOVEL,6006,84,2012-09-26,2012-09-26,FINISHED,19.0,1.0
74307,Kakukaku Shikajika,Blank Canvas: My So-Called Artist's Journey,かくかくしかじか,MANGA,13130,83,2011-09-28,2015-01-28,FINISHED,34.0,5.0
74319,Mahou Shoujo Madoka★Magica: The different story,Puella Magi Madoka Magica: The Different Story,魔法少女まどか☆マギカ ~The different story~,MANGA,4888,79,2012-06-12,2012-11-12,FINISHED,12.0,3.0
74347,One Punch-Man,One-Punch Man,ワンパンマン,MANGA,160360,85,2012-06-14,,RELEASING,0.0,0.0
74489,Houseki no Kuni,Land of the Lustrous,宝石の国,MANGA,72775,89,2012-10-25,2024-04-25,FINISHED,108.0,13.0
74501,Hi Score Girl,Hi Score Girl,ハイスコアガール,MANGA,7127,78,2010-10-29,2018-09-25,FINISHED,70.0,10.0
74523,Touhou Suzunaan: Forbidden Scrollery.,Forbidden Scrollery,東方鈴奈庵 ～ Forbidden Scrollery.,MANGA,3330,79,2012-10-26,2017-07-26,FINISHED,54.0,7.0
74711,Feng Shen Ji III,Not Recorded,封神纪3,MANGA,2641,77,2012-01-01,2014-01-01,FINISHED,80.0,0.0
75143,Kono Oto Tomare!,Not Recorded,この音とまれ！,MANGA,21791,87,2012-08-04,,RELEASING,0.0,0.0
75447,Yahari Ore no Seishun Love Come wa Machigatteiru. Monologue,Not Recorded,やはり俺の青春ラブコメはまちがっている－妄言録－,MANGA,4684,78,2012-09-25,2023-04-25,FINISHED,115.0,22.0
76010,xxxHOLiC: Rei,xxxHOLiC Rei,xxxHOLiC・戻,MANGA,3890,79,2013-03-04,,RELEASING,0.0,0.0
76024,Log Horizon,Log Horizon,ログ・ホライズン,NOVEL,4122,77,2010-04-13,,RELEASING,0.0,0.0
76258,Flying Witch,Flying Witch,ふらいんぐうぃっち,MANGA,9502,79,2012-08-09,,RELEASING,0.0,0.0
76282,Chikan Otoko,Not Recorded,痴漢男,MANGA,13924,81,2004-01-01,2004-01-01,FINISHED,23.0,0.0
76814,Hibari no Asa,Not Recorded,ひばりの朝,MANGA,4979,78,2011-03-08,2013-05-08,FINISHED,14.0,2.0
77022,Sakamichi no Apollon: Bonus Track,Not Recorded,坂道のアポロン BONUS TRACK,MANGA,1757,79,2012-03-28,2012-07-28,FINISHED,5.0,1.0
77825,Steins;Gate: Aishin Meizu no Babel,Not Recorded,シュタインズ・ゲート - 哀心迷図のバベル,MANGA,1510,78,2012-05-19,2014-01-18,FINISHED,20.0,4.0
78025,Magi: Sinbad no Bouken,Magi: The Adventures of Sinbad,マギ シンドバッドの冒険,MANGA,12282,80,2013-05-08,2018-05-02,FINISHED,182.0,19.0
78151,World Trigger,World Trigger,ワールドトリガー,MANGA,18756,77,2013-02-08,,RELEASING,0.0,0.0
78347,Ballroom e Youkoso,Welcome to the Ballroom,ボールルームへようこそ,MANGA,15079,82,2011-11-05,,RELEASING,0.0,0.0
78399,No Game No Life,Not Recorded,ノーゲーム・ノーライフ,NOVEL,16296,81,2012-04-25,,RELEASING,0.0,0.0
78621,Koe no Katachi,Not Recorded,聲の形,ONE_SHOT,14463,81,2011-01-08,2011-01-08,FINISHED,1.0,0.0
79835,Gochuumon wa Usagi desu ka?,Is the order a rabbit?,ご注文はうさぎですか？,MANGA,3118,80,2011-01-19,,RELEASING,0.0,0.0
79865,Ajin,Ajin: Demi-Human,亜人,MANGA,56382,80,2012-07-06,2021-02-05,FINISHED,99.0,17.0
82343,Jun: Shotaro no Fantasy World,Not Recorded,ジュン - 章太郎のファンタジーワールド,MANGA,3234,77,1966-12-20,1971-09-20,FINISHED,34.0,2.0
83537,Danganronpa Kirigiri,Not Recorded,ダンガンロンパ霧切,NOVEL,2268,77,2013-09-13,2020-06-17,FINISHED,35.0,7.0
85134,Utsuro no Hako to Zero no Maria,The Empty Box and Zeroth Maria,空ろの箱と零のマリア,NOVEL,25869,84,2009-01-07,2015-06-10,FINISHED,254.0,7.0
85135,Koe no Katachi,A Silent Voice,聲の形,MANGA,84498,87,2013-08-07,2014-11-19,FINISHED,64.0,7.0
85139,Jitsu wa Watashi wa,"My Monster Secret: Actually, I Am…",実は私は,MANGA,17193,78,2013-01-31,2017-02-16,FINISHED,196.0,22.0
85143,Sinui Tap,Tower of God,신의 탑,MANGA,92815,81,2010-06-30,,RELEASING,0.0,0.0
85162,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Is It Wrong to Try to Pick Up Girls in a Dungeon?,ダンジョンに出会いを求めるのは間違っているのだろうか,NOVEL,9569,81,2013-01-15,,RELEASING,0.0,0.0
85165,Innocent,Innocent,イノサン,MANGA,31245,81,2013-01-31,2015-04-16,FINISHED,99.0,9.0
85189,Mob Psycho 100,Mob Psycho 100,モブサイコ100,MANGA,45775,85,2012-04-18,2017-12-22,FINISHED,113.0,16.0
85198,Kasane,Kasane,累－かさね－,MANGA,16438,77,2013-04-23,2018-08-10,FINISHED,126.0,14.0
85199,Shingeki no Kyojin Gaiden: Kuinaki Sentaku,Attack on Titan: No Regrets,進撃の巨人 外伝 悔いなき選択,MANGA,15454,78,2013-09-28,2014-06-28,FINISHED,11.0,2.0
85235,Gakkou Gurashi!,School-Live!,がっこうぐらし!,MANGA,20088,78,2012-05-24,2019-11-22,FINISHED,78.0,12.0
85247,Sousei no Onmyouji,Twin Star Exorcists,双星の陰陽師,MANGA,21127,77,2013-11-02,2024-09-04,FINISHED,142.0,35.0
85296,Baraou no Souretsu,Requiem of the Rose King,薔薇王の葬列,MANGA,10962,79,2013-10-04,2022-01-06,FINISHED,78.0,17.0
85307,Bungou Stray Dogs,Bungo Stray Dogs,文豪ストレイドッグス,MANGA,42830,83,2012-12-04,,RELEASING,0.0,0.0
85316,Dead Dead Demon's Dededededestruction,Dead Dead Demon's Dededede Destruction,デッドデッドデーモンズデデデデデストラクション,MANGA,38155,81,2014-04-28,2022-02-28,FINISHED,101.0,12.0
85336,Wakabayashi Toshiya 4-koma Soushuuhen,Not Recorded,若林稔弥 4コマ 総集編,MANGA,2995,78,2012-01-10,2018-08-24,FINISHED,61.0,0.0
85364,One Punch Man,Not Recorded,ワンパンマン,MANGA,12322,82,2009-07-03,,RELEASING,0.0,0.0
85395,Namaiki Zakari.,Cheeky Brat,なまいきざかり。,MANGA,24219,77,2013-10-19,2021-12-20,FINISHED,138.0,23.0
85412,Shoujo Shuumatsu Ryokou,Girls' Last Tour,少女終末旅行,MANGA,44109,86,2014-02-21,2018-01-12,FINISHED,47.0,6.0
85413,Yugami-kun ni wa Tomodachi ga Inai,Not Recorded,湯神くんには友達がいない,MANGA,13742,80,2012-05-25,2019-05-22,FINISHED,81.0,16.0
85435,Mahoutsukai no Yome,The Ancient Magus' Bride,魔法使いの嫁,MANGA,26930,81,2013-11-30,,RELEASING,0.0,0.0
85464,Gekijouban Mahou Shoujo Madoka★Magica: Shinpen - Hangyaku no Monogatari,Puella Magi Madoka Magica: The Movie -Rebellion-,劇場版 魔法少女まどか★マギカ [新編] 叛逆の物語,MANGA,2758,78,2013-11-12,2014-01-10,FINISHED,9.0,3.0
85470,Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation,無職転生 ～異世界行ったら本気だす～,NOVEL,34113,88,2014-01-23,2022-11-25,FINISHED,334.0,26.0
85475,Rikudou,Not Recorded,リクドウ,MANGA,11879,77,2014-04-17,2019-05-23,FINISHED,241.0,23.0
85486,Boku no Hero Academia,My Hero Academia,僕のヒーローアカデミア,MANGA,168725,77,2014-07-07,2024-08-05,FINISHED,432.0,42.0
85533,Karakai Jouzu no Takagi-san,Teasing Master Takagi-san,からかい上手の高木さん,MANGA,28987,79,2012-06-12,2023-10-12,FINISHED,190.0,20.0
85564,Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation,無職転生 ～異世界行ったら本気だす～,MANGA,43848,78,2014-05-02,,RELEASING,0.0,0.0
85609,Blue Sky Complex,Blue Sky Complex,ブルースカイコンプレックス,MANGA,3107,79,2013-09-25,,RELEASING,0.0,0.0
85611,Tokyo Ghoul:re,Tokyo Ghoul:re,東京喰種-トーキョーグール-:re,MANGA,93634,83,2014-10-16,2018-07-05,FINISHED,181.0,16.0
