manga_id,genre
30054,Adventure
30054,Comedy
30054,Drama
30054,Fantasy
30054,Mystery
30047,Action
30047,Comedy
164599,Drama
164599,Fantasy
164599,Romance
163408,Drama
163408,Romance
155583,Drama
155583,Romance
155583,Slice of Life
155583,Supernatural
142287,Action
142287,Adventure
142287,Drama
142287,Fantasy
136611,Mystery
136611,Romance
131822,Drama
131822,Supernatural
124885,Fantasy
124885,Romance
121054,Action
121054,Adventure
121054,Drama
121054,Fantasy
121054,Mystery
117540,Comedy
117540,Drama
117540,Fantasy
117540,Romance
112690,Romance
112690,Slice of Life
111212,Action
111212,Adventure
111212,Sci-Fi
107518,Action
107518,Adventure
107518,Fantasy
105307,Slice of Life
99737,Comedy
99737,Drama
99737,Romance
99737,Slice of Life
86742,Adventure
86742,Drama
86742,Fantasy
86742,Mystery
86742,Romance
69291,Comedy
69291,Romance
69291,Slice of Life
49266,Comedy
49266,Drama
49266,Romance
49266,Slice of Life
45104,Drama
45104,Fantasy
38557,Comedy
38557,Drama
38557,Romance
38557,Slice of Life
38144,Comedy
38144,Drama
38144,Ecchi
38144,Romance
38144,Sci-Fi
37749,Action
37749,Comedy
37749,Drama
37749,Slice of Life
31802,Drama
31802,Romance
31802,Slice of Life
30736,Action
30736,Adventure
30736,Drama
30736,Fantasy
30736,Supernatural
181313,Mystery
181313,Psychological
181313,Romance
150836,Action
150836,Adventure
150836,Fantasy
142568,Drama
142568,Psychological
142568,Sci-Fi
139540,Drama
139540,Romance
139540,Slice of Life
138847,Music
138847,Romance
138577,Action
138577,Supernatural
133038,Comedy
133038,Fantasy
133038,Romance
127008,Fantasy
127008,Romance
114671,Psychological
114671,Slice of Life
106098,Comedy
106098,Fantasy
106098,Romance
105688,Slice of Life
105263,Action
105263,Comedy
105263,Horror
105263,Sci-Fi
105097,Comedy
105097,Horror
105097,Slice of Life
105097,Supernatural
104664,Action
104664,Adventure
104664,Comedy
104664,Fantasy
101521,Action
101521,Adventure
101521,Fantasy
97812,Drama
97812,Music
97812,Romance
86300,Comedy
86300,Romance
86300,Slice of Life
85395,Comedy
85395,Romance
85395,Sports
56441,Action
56441,Adventure
56441,Fantasy
56441,Romance
46668,Action
46668,Adventure
46668,Comedy
46668,Fantasy
35255,Comedy
35255,Drama
35255,Romance
33102,Drama
33102,Romance
31067,Drama
31067,Psychological
173343,Music
173343,Slice of Life
160454,Drama
159009,Drama
159009,Fantasy
159009,Psychological
159009,Romance
154349,Action
154349,Comedy
154349,Drama
154349,Romance
151909,Comedy
151909,Horror
151909,Romance
151909,Supernatural
144957,Action
144957,Adventure
144957,Drama
144957,Fantasy
144957,Mystery
140495,Comedy
140495,Romance
137816,Romance
136177,Drama
136177,Romance
134456,Comedy
134456,Drama
134456,Romance
130606,Comedy
130606,Drama
130606,Hentai
130606,Romance
130606,Slice of Life
129341,Romance
129341,Slice of Life
129341,Supernatural
126292,Drama
126292,Romance
126292,Slice of Life
122653,Drama
122653,Romance
111116,Action
111116,Comedy
111116,Drama
111116,Romance
105011,Comedy
105011,Drama
105011,Ecchi
105011,Romance
104617,Action
104617,Adventure
104617,Comedy
104617,Fantasy
104617,Slice of Life
100342,Romance
95041,Drama
95041,Mystery
95041,Psychological
95041,Romance
95041,Supernatural
86639,Drama
86639,Romance
86639,Slice of Life
74711,Action
74711,Fantasy
74711,Supernatural
51479,Action
51479,Adventure
51479,Fantasy
51479,Romance
51479,Sci-Fi
43949,Action
43949,Comedy
43949,Ecchi
43949,Romance
41425,Action
41425,Sports
37728,Drama
37728,Supernatural
34305,Supernatural
31092,Action
31092,Comedy
31092,Romance
31092,Slice of Life
30676,Adventure
30676,Comedy
30676,Drama
30676,Fantasy
180121,Romance
158672,Drama
151808,Action
151808,Comedy
151808,Slice of Life
145168,Comedy
145168,Psychological
145168,Romance
145168,Supernatural
144599,Fantasy
133809,Romance
133809,Slice of Life
130229,Action
130229,Horror
130229,Psychological
130229,Supernatural
130229,Thriller
114416,Comedy
114416,Ecchi
114416,Romance
114416,Slice of Life
113352,Comedy
113352,Romance
113352,Slice of Life
112378,Comedy
112378,Slice of Life
105913,Adventure
105913,Fantasy
105913,Slice of Life
96775,Fantasy
96775,Slice of Life
87027,Action
87027,Drama
87027,Fantasy
53947,Action
53947,Fantasy
53947,Horror
53947,Supernatural
52044,Drama
52044,Fantasy
52044,Mystery
52044,Romance
52044,Supernatural
51277,Drama
51277,Romance
51277,Slice of Life
31131,Action
31131,Drama
31131,Psychological
30105,Action
30105,Adventure
30105,Fantasy
30105,Romance
30105,Supernatural
180335,Action
180335,Fantasy
180335,Mahou Shoujo
174233,Action
174233,Adventure
174233,Drama
174233,Fantasy
170755,Adventure
170755,Sci-Fi
161477,Drama
161477,Psychological
161477,Romance
150378,Action
150378,Fantasy
150378,Supernatural
144006,Drama
144006,Romance
144006,Sports
141124,Drama
134556,Comedy
134556,Fantasy
134556,Romance
134556,Supernatural
128393,Comedy
128393,Romance
127683,Comedy
127683,Drama
127683,Mystery
127683,Psychological
127683,Romance
127683,Supernatural
125624,Comedy
125624,Drama
125624,Romance
125624,Slice of Life
125624,Supernatural
112978,Horror
112978,Mystery
112978,Psychological
112978,Supernatural
